index,symbol,date,field,method,repaired_value,confidence,note
1482,FUT6,2023-07-21 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 8872.50, no clean past neighbors"
1504,FUT6,2023-07-25 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 8910.00, no clean past neighbors"
1515,FUT6,2023-07-26 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 8892.50, no clean past neighbors"
1526,FUT6,2023-07-27 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 8892.50, no clean past neighbors"
1559,FUT6,2023-08-01 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 88.58, no clean past neighbors"
4126,FUT6,2024-07-26 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median+impossible_jump,83.475,medium,"Old value: 84225.00, used 5 past neighbors"
4137,FUT6,2024-07-29 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median,83.5375,medium,"Old value: 82775.00, used 4 past neighbors"
4148,FUT6,2024-07-30 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median,83.475,medium,"Old value: 82575.00, used 3 past neighbors"
4159,FUT6,2024-07-31 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median,83.4375,medium,"Old value: 82900.00, used 2 past neighbors"
4170,FUT6,2024-08-01 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median,83.85,medium,"Old value: 82900.00, used 1 past neighbors"
4181,FUT6,2024-08-02 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 82000.00, no clean past neighbors"
4192,FUT6,2024-08-05 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 81175.00, no clean past neighbors"
4203,FUT6,2024-08-06 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 81975.00, no clean past neighbors"
4214,FUT6,2024-08-07 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 81250.00, no clean past neighbors"
4225,FUT6,2024-08-08 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 81875.00, no clean past neighbors"
4236,FUT6,2024-08-09 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 80250.00, no clean past neighbors"
4247,FUT6,2024-08-12 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 79775.00, no clean past neighbors"
4258,FUT6,2024-08-13 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 78525.00, no clean past neighbors"
4269,FUT6,2024-08-14 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 79325.00, no clean past neighbors"
4288,FUT6,2024-08-16 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 88225.00, no clean past neighbors"
4297,FUT6,2024-08-19 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 88500.00, no clean past neighbors"
4306,FUT6,2024-08-20 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 88700.00, no clean past neighbors"
4315,FUT6,2024-08-21 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 89200.00, no clean past neighbors"
4325,FUT6,2024-08-22 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 88850.00, no clean past neighbors"
4334,FUT6,2024-08-23 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 90100.00, no clean past neighbors"
4353,FUT6,2024-08-27 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 89900.00, no clean past neighbors"
4363,FUT6,2024-08-28 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 90450.00, no clean past neighbors"
4373,FUT6,2024-08-29 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 90475.00, no clean past neighbors"
4383,FUT6,2024-08-30 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 90750.00, no clean past neighbors"
4393,FUT6,2024-09-03 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 91275.00, no clean past neighbors"
4403,FUT6,2024-09-04 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 91675.00, no clean past neighbors"
4412,FUT6,2024-09-05 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 91400.00, no clean past neighbors"
4421,FUT6,2024-09-06 00:00:00,Low,local_outlier_global_median_fallback,91.85,low,"Old value: 91.60, no clean past neighbors"
471,FUT6,2023-03-13 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median+impossible_jump,91.175,medium,"Old value: 9217.50, used 5 past neighbors"
482,FUT6,2023-03-14 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median,91.175,medium,"Old value: 9127.50, used 4 past neighbors"
493,FUT6,2023-03-15 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median,91.175,medium,"Old value: 8802.50, used 3 past neighbors"
504,FUT6,2023-03-16 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median,91.175,medium,"Old value: 8802.50, used 2 past neighbors"
515,FUT6,2023-03-17 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median,91.175,medium,"Old value: 8407.50, used 1 past neighbors"
548,FUT6,2023-03-22 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8145.00, no clean past neighbors"
559,FUT6,2023-03-23 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8127.50, no clean past neighbors"
570,FUT6,2023-03-24 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8127.50, no clean past neighbors"
581,FUT6,2023-03-27 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8470.00, no clean past neighbors"
592,FUT6,2023-03-28 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8470.00, no clean past neighbors"
603,FUT6,2023-03-29 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8362.50, no clean past neighbors"
614,FUT6,2023-03-30 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8362.50, no clean past neighbors"
625,FUT6,2023-03-31 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8487.50, no clean past neighbors"
658,FUT6,2023-04-05 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8317.50, no clean past neighbors"
669,FUT6,2023-04-06 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8305.00, no clean past neighbors"
691,FUT6,2023-04-11 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8245.00, no clean past neighbors"
702,FUT6,2023-04-12 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8210.00, no clean past neighbors"
713,FUT6,2023-04-13 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8210.00, no clean past neighbors"
735,FUT6,2023-04-17 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8140.00, no clean past neighbors"
746,FUT6,2023-04-18 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7650.00, no clean past neighbors"
756,FUT6,2023-04-19 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7707.50, no clean past neighbors"
766,FUT6,2023-04-20 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7707.50, no clean past neighbors"
776,FUT6,2023-04-21 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7675.00, no clean past neighbors"
795,FUT6,2023-04-25 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 77.58, no clean past neighbors"
845,FUT6,2023-05-02 00:00:00,Close,local_outlier_backward_absolute_threshold+impossible_jump,77.575,medium,"Old value: 7905.00, used 2 past neighbors"
856,FUT6,2023-05-03 00:00:00,Close,local_outlier_backward_absolute_threshold,77.575,medium,"Old value: 7770.00, used 2 past neighbors"
867,FUT6,2023-05-04 00:00:00,Close,local_outlier_backward_absolute_threshold,77.575,medium,"Old value: 7735.00, used 2 past neighbors"
877,FUT6,2023-05-05 00:00:00,Close,local_outlier_backward_absolute_threshold,77.575,medium,"Old value: 7520.00, used 2 past neighbors"
887,FUT6,2023-05-08 00:00:00,Close,local_outlier_backward_absolute_threshold,77.575,medium,"Old value: 7482.50, used 1 past neighbors"
897,FUT6,2023-05-09 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7580.00, no clean past neighbors"
907,FUT6,2023-05-10 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7580.00, no clean past neighbors"
917,FUT6,2023-05-11 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7390.00, no clean past neighbors"
927,FUT6,2023-05-12 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7402.50, no clean past neighbors"
937,FUT6,2023-05-15 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8027.50, no clean past neighbors"
949,FUT6,2023-05-16 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8027.50, no clean past neighbors"
961,FUT6,2023-05-17 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7807.50, no clean past neighbors"
973,FUT6,2023-05-18 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7827.50, no clean past neighbors"
985,FUT6,2023-05-19 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7702.50, no clean past neighbors"
997,FUT6,2023-05-22 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7572.50, no clean past neighbors"
1009,FUT6,2023-05-23 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7572.50, no clean past neighbors"
1032,FUT6,2023-05-25 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7475.00, no clean past neighbors"
1044,FUT6,2023-05-26 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7475.00, no clean past neighbors"
1068,FUT6,2023-05-31 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7740.00, no clean past neighbors"
1079,FUT6,2023-06-01 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7742.50, no clean past neighbors"
1091,FUT6,2023-06-02 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7742.50, no clean past neighbors"
1115,FUT6,2023-06-06 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8095.00, no clean past neighbors"
1127,FUT6,2023-06-07 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8095.00, no clean past neighbors"
1139,FUT6,2023-06-08 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7857.50, no clean past neighbors"
1151,FUT6,2023-06-09 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 7857.50, no clean past neighbors"
1163,FUT6,2023-06-12 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8035.00, no clean past neighbors"
1175,FUT6,2023-06-13 00:00:00,Close,local_outlier_global_median_fallback,92.3,low,"Old value: 8097.50, no clean past neighbors"
